# case	disease	pipeline_name	pipeline_version	timestamp	C3Y	DCC_path	filesize	file_format	md5sum	SampleName	RedIDATFilename	GreenIDATFilename	SampleType	RedUUID	GreenUUID
C3L-00907	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00907.T.CPT0064370006.csv.gz	103244292	csv	1585b9823c036d8a11ce4276ff4263fe	C3L-00907.T	202184990057_R07C01_Red.idat	202184990057_R07C01_Grn.idat	tumor	ca5bb86d-a65f-4dc8-b9e6-a26b23b189a5	2be4b73f-7c38-4e75-a90f-a28a47706fde
C3L-00907	CCRCC	Methylation_Array	v1.1	20201217	Y3	/CPTAC3.Y3_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation.CCRCC_ITH_20201217/C3L-00907.T.CPT0064380009.csv.gz	103027718	csv	3291dc62e9d416724a54ad2c41a6728a	C3L-00907.T	204367490066_R01C01_Red.idat	204367490066_R01C01_Grn.idat	tumor	382461a5-fb01-4644-8a02-154378e5224b	e456fd25-c0ca-4a73-8a29-eafddc945ced
C3L-00907	CCRCC	Methylation_Array	v1.1	20201217	Y3	/CPTAC3.Y3_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation.CCRCC_ITH_20201217/C3L-00907.T.CPT0064390009.csv.gz	102999936	csv	4eb01d98eb7377f57ecfa398bdfaea65	C3L-00907.T	204367460011_R01C01_Red.idat	204367460011_R01C01_Grn.idat	tumor	82484ee2-aadf-4c2c-8b92-5cb15a76c2c3	6da1c805-b648-4d6d-881c-f05953da1760
C3L-00908	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00908.T.CPT0086350006.csv.gz	103251101	csv	a6129a27e64434819506069950840bb8	C3L-00908.T	203027390040_R02C01_Red.idat	203027390040_R02C01_Grn.idat	tumor	55c95b2e-0d7a-4c86-b2a8-5ee825a8512b	3013b22a-439d-4497-ac9f-bf75810cd989
C3L-00908	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00908.T.CPT0086360009.csv.gz	103259063	csv	70cb11171cb0f84036c7ecc2dccf1282	C3L-00908.T	202184900140_R04C01_Red.idat	202184900140_R04C01_Grn.idat	tumor	b3e7012a-66b0-4023-a59d-a89ceb1b3118	098f45d0-13aa-4ca2-bffb-34c3a6cf0d5c
C3L-00910	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00910.A.CPT0007870009.csv.gz	103250801	csv	cdd67b73da37ab3b035c8c830ce6a833	C3L-00910.A	203027390029_R03C01_Red.idat	203027390029_R03C01_Grn.idat	tissue_normal	8a8605ac-fc32-4c40-bfa8-8f3df83d6a5b	ce7a64d5-0c3d-4257-beae-974cf92bb974
C3L-00910	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00910.T.CPT0007860009.csv.gz	103272927	csv	0c5ada47aa418ba49e67d410e9ad696d	C3L-00910.T	202176290145_R03C01_Red.idat	202176290145_R03C01_Grn.idat	tumor	d723e119-becf-46ad-9696-9d49c38341d1	da68f598-4293-4596-a38d-f04ed4cac2f8
C3L-00913	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00913.A.CPT0106100008.csv.gz	95067209	csv	6ae0510e1dddc0dd1c69476b80a2301b	C3L-00913.A	203027390120_R03C01_Red.idat	203027390120_R03C01_Grn.idat	tissue_normal	561aa0c4-594b-4c5c-83ad-bc7893e19b04	e0ef6852-4b26-445f-b98c-0cac27ef97a8
C3L-00913	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00913.T.CPT0106110009.csv.gz	103148739	csv	930f1b0afd2fa5a3675bab53242fb7aa	C3L-00913.T	202234380054_R01C01_Red.idat	202234380054_R01C01_Grn.idat	tumor	ebbc91fd-10e1-4dbb-a7c3-213220b1920a	e7da3749-5514-4f72-a487-f1b6a9fe1206
C3L-00917	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00917.A.CPT0023710009.csv.gz	103250195	csv	5bcfb720c24574ed1e30b9dcb9730d9b	C3L-00917.A	203027380024_R03C01_Red.idat	203027380024_R03C01_Grn.idat	tissue_normal	d81a2c35-7db0-4310-96e7-f6e0daf6c504	0254d96d-d35d-4bcf-bddd-53b1c5a133b5
C3L-00917	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00917.T.CPT0023690006.csv.gz	103276615	csv	66ce06742e0f818b83a6e39827ba7679	C3L-00917.T	202163530118_R01C01_Red.idat	202163530118_R01C01_Grn.idat	tumor	6b008140-64d6-4179-9185-90f44e012e09	a4acdcb7-ceef-455c-b95b-e0c26c96ff77
C3L-00918	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00918.T.CPT0063790006.csv.gz	103274687	csv	83439f9f493e1d9a6d165ae857d5ed29	C3L-00918.T	202184900128_R08C01_Red.idat	202184900128_R08C01_Grn.idat	tumor	fcb08e1f-7577-4eb9-8f28-56b92d41baf0	bd8499ce-cc04-40ff-a759-3a22d1372c91
C3L-00921	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00921.T.CPT0064150007.csv.gz	103268424	csv	14352ef27214ca820c6e3b2ba3f38508	C3L-00921.T	202184990057_R08C01_Red.idat	202184990057_R08C01_Grn.idat	tumor	ec5b4e0e-9dcf-4431-82bc-ac86de5e6929	1ef8c0c1-a75d-4a93-a5cb-e2fe55858fbd
C3L-00923	LSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00923.A.CPT0063440006.csv.gz	103224320	csv	772d783097eb2ab128a0e3ce35ad0ab4	C3L-00923.A	203219760074_R02C01_Red.idat	203219760074_R02C01_Grn.idat	tissue_normal	c7ff11f7-1ffd-46c5-8d68-0d0f9f3f1ba6	332d2f00-9e4c-4d4f-92ab-71d70d57017c
C3L-00923	LSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00923.T.CPT0063430009.csv.gz	103278881	csv	6752153d13ebf0884605adc21d05236a	C3L-00923.T	202184990059_R07C01_Red.idat	202184990059_R07C01_Grn.idat	tumor	8b6ac61c-e187-4f22-89fa-6828191e5ced	b109556c-a144-4b9e-824d-7599e0a6b39b
C3L-00927	LSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00927.A.CPT0063500006.csv.gz	103261527	csv	7849bf50caa877732f3bed2484dc5800	C3L-00927.A	203219640133_R02C01_Red.idat	203219640133_R02C01_Grn.idat	tissue_normal	9ee2e934-65e1-46ad-bd5d-264e1c1f8f11	7a471876-4e26-4b2d-a164-246c8c153f4f
C3L-00927	LSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00927.T.CPT0063480009.csv.gz	103253965	csv	90c2d33d937e885d4157a16e11054b69	C3L-00927.T	202163550072_R01C01_Red.idat	202163550072_R01C01_Grn.idat	tumor	44cec8f0-c620-4cb7-beb5-ffd96173d4c4	56184550-b133-4e3f-875e-d89832fef4af
C3L-00928	PDA	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00928.A.CPT0063580006.csv.gz	103269162	csv	27dec8f5223e1e5d5c76a3b95969fddf	C3L-00928.A	203561620050_R08C01_Red.idat	203561620050_R08C01_Grn.idat	tissue_normal	30cc2e49-d431-43fb-8671-013def0fd51a	2de87158-0799-4fe4-9e5e-15634812ea4d
C3L-00928	PDA	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00928.T.CPT0063570009.csv.gz	103265819	csv	c3002c5408e56e61083fc880f6f22259	C3L-00928.T	202176300001_R04C01_Red.idat	202176300001_R04C01_Grn.idat	tumor	24bb6c8b-f717-4a66-8388-5d6f6fd9fa08	ba3ab4e3-4347-4cc6-a941-0c59805b0185
C3L-00930	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00930.T.CPT0027010009.csv.gz	103257576	csv	55b4556e91854a97e5fa17011e0a777c	C3L-00930.T	202184990063_R03C01_Red.idat	202184990063_R03C01_Grn.idat	tumor	ad319c63-a1c7-43a7-aa92-9cbde29778aa	8a3a7ec3-25b4-480b-970d-529427b63e1f
C3L-00932	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00932.T.CPT0027120009.csv.gz	103268624	csv	8d2447606bb6de179a9e4206212a4e9c	C3L-00932.T	202178770079_R03C01_Red.idat	202178770079_R03C01_Grn.idat	tumor	2c844208-f405-42f2-b1cd-aca9f9b6009a	d6b0ac87-a0f4-4a64-9827-b3df7f28959d
C3L-00935	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00935.T.CPT0027220009.csv.gz	103269471	csv	e890b7b3260360108dd23c0fe5147e6f	C3L-00935.T	202176300001_R05C01_Red.idat	202176300001_R05C01_Grn.idat	tumor	adc56683-80a0-45db-b006-2d0e3f56ca95	c723e2be-cd49-4960-841a-60560ec84d75
C3L-00938	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00938.T.CPT0016260006.csv.gz	103268794	csv	54a4b05bec3f5a83e1fd327847e8a589	C3L-00938.T	202184990066_R02C01_Red.idat	202184990066_R02C01_Grn.idat	tumor	4efbbc9b-59b1-433b-9744-a7f055a71d53	1adc7222-b0b2-4258-9cb6-1229f5ff685b
C3L-00942	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00942.T.CPT0016830006.csv.gz	103265713	csv	0549bcebdf1ab781d1871b373d8b6b30	C3L-00942.T	202163550076_R07C01_Red.idat	202163550076_R07C01_Grn.idat	tumor	1c434e2b-2dc1-495c-a882-b6669effd8e0	6e416876-40b5-4313-83ab-c565de5dbf81
C3L-00943	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00943.T.CPT0086090009.csv.gz	103220802	csv	9ddfebaeaec87f054daacbecc0d3fe5c	C3L-00943.T	202234380058_R03C01_Red.idat	202234380058_R03C01_Grn.idat	tumor	5627ddc3-7600-4858-a215-dbcb4b1bccdb	cee0a78f-fed7-4263-8758-90cd5b0ae19e
C3L-00946	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00946.T.CPT0027520009.csv.gz	103272056	csv	ec1677e90ae7d5c8f19e0a84f3a7b3e9	C3L-00946.T	202163550072_R03C01_Red.idat	202163550072_R03C01_Grn.idat	tumor	50afbc9a-5eaf-426f-9500-c8d07dc07f7b	a2fc4547-bca7-46f6-bf4c-803dec265c61
C3L-00947	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00947.T.CPT0027420009.csv.gz	103288286	csv	616a213d7353d5b6e60c35e53633699c	C3L-00947.T	202184900105_R02C01_Red.idat	202184900105_R02C01_Grn.idat	tumor	8dffd3b4-ba94-43a6-843f-c9ac3a8e8c4d	374f688c-a335-411f-ba57-c155b563db65
C3L-00949	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00949.T.CPT0016370006.csv.gz	103278664	csv	953f930366d26c39a3e528791016bc84	C3L-00949.T	202178770079_R08C01_Red.idat	202178770079_R08C01_Grn.idat	tumor	336281fc-8187-45df-8768-c09d9901df00	609e163b-3b10-4737-97d7-1db655ef5877
C3L-00961	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00961.T.CPT0027320009.csv.gz	103273821	csv	ce9dc3064772ad058703a22117614507	C3L-00961.T	202176290046_R02C01_Red.idat	202176290046_R02C01_Grn.idat	tumor	a376ca0b-7c97-48a2-972f-92937def182b	ffd31bae-327f-4ec8-9213-4a6c72ba2496
C3L-00963	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00963.T.CPT0016490006.csv.gz	103266036	csv	594f2bcf16a4766f9c5651fdbe099cb5	C3L-00963.T	202163550007_R02C01_Red.idat	202163550007_R02C01_Grn.idat	tumor	f9fe6baf-fddd-4b17-a545-198c6717e92a	eefcb0a2-3e9f-403e-b957-1869dc3205c0
C3L-00965	LSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00965.T.CPT0101130009.csv.gz	103195356	csv	9bc6d00c591f6d3086404a3107600525	C3L-00965.T	202234380050_R07C01_Red.idat	202234380050_R07C01_Grn.idat	tumor	5d9cc785-d78b-4c06-be22-e6afc79fde6d	f1453f2d-2bba-4bc0-8b71-6b9412a83ae8
C3L-00966	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00966.T.CPT0101310009.csv.gz	103137959	csv	603e827d9633a214e0cdf955c870458f	C3L-00966.T	202234370086_R07C01_Red.idat	202234370086_R07C01_Grn.idat	tumor	576c21e1-8333-429a-8502-9cc55e26466b	b41aa881-37ba-44bc-9382-6b2bb9d3782c
C3L-00968	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00968.T.CPT0101710009.csv.gz	103206205	csv	3253542b410122f2deb120d1b37bd249	C3L-00968.T	202234380099_R03C01_Red.idat	202234380099_R03C01_Grn.idat	tumor	29167e47-dda7-44d2-979a-97182d918686	5a8536f4-7a02-40f6-9acf-90db94685872
C3L-00969	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00969.T.CPT0102010009.csv.gz	103197868	csv	8c6adf28445e94ab237b6c56bb76e516	C3L-00969.T	202234370086_R04C01_Red.idat	202234370086_R04C01_Grn.idat	tumor	4cd692b1-944d-4a2f-a559-48aebd54cca2	45cd8dc5-88bc-4940-b403-b9e85e07c800
C3L-00970	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00970.T.CPT0102240009.csv.gz	103079334	csv	1f83d07a2e60703c85533432bebccc26	C3L-00970.T	202234380017_R08C01_Red.idat	202234380017_R08C01_Grn.idat	tumor	60f6078e-d7b2-46d3-9c32-1f7bedea4df8	003a7878-09f2-4d1c-8b13-05d519b8b52e
C3L-00973	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00973.A.CPT0102480009.csv.gz	103179386	csv	087371fe64e9475e778314d1aab59793	C3L-00973.A	203028200048_R03C01_Red.idat	203028200048_R03C01_Grn.idat	tissue_normal	445b072b-44a4-4ae3-95c2-2f8a290ccc96	2f855940-b18f-4a2d-8a62-95714cc3512c
C3L-00973	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00973.T.CPT0102450009.csv.gz	103210051	csv	02c8b948affb2f729cc2813c1f002da7	C3L-00973.T	202234380062_R08C01_Red.idat	202234380062_R08C01_Grn.idat	tumor	adf481be-f7c0-478b-8e6c-92a2627150f3	e8fe55fe-b2e0-4377-8638-239311067b24
C3L-00976	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00976.T.CPT0169530006.csv.gz	103248327	csv	ee8d7b509d564905e802c64d51849ad3	C3L-00976.T	203219670180_R04C01_Red.idat	203219670180_R04C01_Grn.idat	tumor	cc37f90f-3e9e-4c95-ba3b-32fdc5eee367	e4e38ce9-5760-461f-bc8d-a30c476ccbcd
C3L-00977	HNSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00977.A.CPT0169650006.csv.gz	103276902	csv	3c4ded2bea622a6ed871aa03e040d558	C3L-00977.A	203271750010_R01C01_Red.idat	203271750010_R01C01_Grn.idat	tissue_normal	675cb06a-d96f-4f3a-9f70-f37595ea532d	e99695cc-399a-4c57-a6af-d33f4c6eed9d
C3L-00977	HNSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00977.T.CPT0169640006.csv.gz	103272025	csv	40a3e358eb9819fddb0fcb1b474f43f3	C3L-00977.T	203219650071_R06C01_Red.idat	203219650071_R06C01_Grn.idat	tumor	cf417715-8bca-4196-940c-265902d9db00	d8f0ba41-ae39-482a-a362-c20391bd9c9d
C3L-00980	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00980.T.CPT0122660009.csv.gz	103260076	csv	ff49bcf2b5f658cec23c2c3ddbbf9472	C3L-00980.T	203219640133_R04C01_Red.idat	203219640133_R04C01_Grn.idat	tumor	2de39c93-4698-446e-8c75-c90d6a7ff086	6a3be711-98ea-4055-94fa-8d63474fc886
C3L-00981	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00981.T.CPT0122720009.csv.gz	103203731	csv	572536d8f132ba72dd8dbfb0ddd61e16	C3L-00981.T	203219670054_R04C01_Red.idat	203219670054_R04C01_Grn.idat	tumor	0a8cd70e-511e-4929-a50b-8da0d0dc9a81	c66ab6a0-dc55-47f5-95c0-dad2ac3446d9
C3L-00982	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00982.T.CPT0124160006.csv.gz	103259279	csv	762df24f4983aaad635bdf78b388dab6	C3L-00982.T	203219650005_R04C01_Red.idat	203219650005_R04C01_Grn.idat	tumor	cd5520ca-c5d2-4d81-9ea1-eef0b5be8c03	65dc8be5-c0af-4742-b1d6-08bafa470332
C3L-00987	HNSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00987.T.CPT0127050006.csv.gz	95184758	csv	1150ddf9d6b91c0c4412e03f83013051	C3L-00987.T	203219650047_R02C01_Red.idat	203219650047_R02C01_Grn.idat	tumor	cb42655d-731e-4175-b2d8-f392de515b03	b0e6f1b9-7bd2-4ae4-941d-bb2ea1b2fecf
C3L-00991	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00991.T.CPT0122990009.csv.gz	103237827	csv	5733af90026a31db492aa8eab9afd3d1	C3L-00991.T	203219650174_R03C01_Red.idat	203219650174_R03C01_Grn.idat	tumor	b2351dea-f061-4642-9db0-ec9dc280e452	b20f069a-a02f-4de8-a009-6a81b3192967
C3L-00993	LSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00993.A.CPT0102840006.csv.gz	103261703	csv	590b05643293247b093953cb07ea474e	C3L-00993.A	203219670180_R02C01_Red.idat	203219670180_R02C01_Grn.idat	tissue_normal	0fab6ab4-f949-47da-9f7a-1cd13f4f3c65	5e81c0c2-3b88-44f0-b35e-52b40bd2fc47
C3L-00993	LSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00993.T.CPT0102790009.csv.gz	103091909	csv	dba99f19de2cfa3dba7d662706318bb0	C3L-00993.T	202234370093_R03C01_Red.idat	202234370093_R03C01_Grn.idat	tumor	7b4a0c5a-412a-488c-930b-d625fb7c40d5	43e44a0a-7a10-4d53-adde-a6c41ce88ce8
C3L-00994	HNSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00994.A.CPT0169750006.csv.gz	103277961	csv	116d7acc1a23a7acf6d49f7f43963e1b	C3L-00994.A	203271750057_R01C01_Red.idat	203271750057_R01C01_Grn.idat	tissue_normal	6a8aaf9e-41cd-4873-88c3-2d3040290cd7	8e77d3f5-0501-4757-8050-83f815634ecf
C3L-00994	HNSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00994.T.CPT0169730006.csv.gz	103274704	csv	5854304459262126d61235b27aba3ba5	C3L-00994.T	203220070165_R01C01_Red.idat	203220070165_R01C01_Grn.idat	tumor	ad7a5fc9-36db-4b3c-9d56-17dc34185886	62423bee-bdae-4ae7-9b1c-968de44ba7c4
C3L-00995	HNSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00995.A.CPT0169920006.csv.gz	103271132	csv	143734f346b338c5a615c20b960de9cd	C3L-00995.A	203271740101_R08C01_Red.idat	203271740101_R08C01_Grn.idat	tissue_normal	d03b8f30-4f9e-4cf7-884d-bca0914531e1	b0f0dbfe-90bf-418e-b599-733321bccbb2
C3L-00995	HNSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00995.T.CPT0169890006.csv.gz	103275840	csv	642d01e5d2163e0020f3dfbd4fe227e2	C3L-00995.T	203271750047_R07C01_Red.idat	203271750047_R07C01_Grn.idat	tumor	023b72c2-b4f6-4457-b805-3465618b5287	bfd8031b-27ae-4297-b706-e0e3fa77af1f
C3L-00997	HNSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00997.A.CPT0123190006.csv.gz	103272688	csv	7e4f2c744091293aebc664a10190861b	C3L-00997.A	203271740101_R03C01_Red.idat	203271740101_R03C01_Grn.idat	tissue_normal	95c65fc7-f810-4531-98d2-5be92df6643a	22b26113-4864-48f2-a271-04d12ed3483c
C3L-00997	HNSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00997.T.CPT0123180009.csv.gz	103282504	csv	9a94ad8c9b1fe44c2fe3b1e79f84d9be	C3L-00997.T	203220070102_R02C01_Red.idat	203220070102_R02C01_Grn.idat	tumor	1896c6ae-dcbe-43c3-a3cb-5cc83519f9a4	3479ff9b-45e7-402e-8819-6a33e0837ae1
C3L-00999	HNSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00999.A.CPT0123280006.csv.gz	103274299	csv	8cb31dc8b9625fb966b4ac7cf3a0acd9	C3L-00999.A	203219640047_R06C01_Red.idat	203219640047_R06C01_Grn.idat	tissue_normal	e626ad2f-463f-4a76-9d7b-c3502acbfe42	4e77463e-43b5-4c5d-9be6-273c97af00e0
C3L-00999	HNSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00999.T.CPT0123260009.csv.gz	103282313	csv	41d77576b756de55f3b6956cf4c5d9e9	C3L-00999.T	203271740111_R01C01_Red.idat	203271740111_R01C01_Grn.idat	tumor	a6c43a04-3fa4-4607-9906-c553f15edf79	f3132582-a2f9-48e1-99d6-634e9188fbd7
